ИНН, additionaldata,ID компании,Наименование полное,Наименование краткое,Реестр МСП,Вид предпринимательства,Категория субъекта,objecttype,registration_number,patent_type,patent_name,classification,publication URL
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,125325,Полезная модель,БРОНЕПАНЕЛЬ МЕТАЛЛОКЕРАМИЧЕСКАЯ,F41H   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=125325
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,126818,Полезная модель,СЕРДЕЧНИК БРОНЕБОЙНОЙ ПУЛИ,F42B  12/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=126818
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,128307,Полезная модель,ПАТРОН БРОНЕБОЙНЫЙ С ОЖИВАЛЬНОЙ ГОЛОВНОЙ ЧАСТЬЮ СЕРДЕЧНИКА,F42B  12/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=128307
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,130686,Полезная модель,ПУЛЯ БРОНЕБОЙНАЯ С ОЖИВАЛЬНОЙ ГОЛОВНОЙ ЧАСТЬЮ СЕРДЕЧНИКА,F42B  30/02;F42B  12/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=130686
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,130687,Полезная модель,СЕРДЕЧНИК БРОНЕБОЙНОЙ ПУЛИ С ГОЛОВНОЙ КОНИЧЕСКОЙ ЧАСТЬЮ ОЖИВАЛЬНОЙ ФОРМЫ,F42B  12/74,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=130687
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,150090,Полезная модель,МНОГОСЛОЙНАЯ БРОНЯ ДЛЯ БРОНЕЖИЛЕТА,F41H   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=150090
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,122473,Полезная модель,БРОНЕБОЙНО-ТРАССИРУЮЩАЯ ПУЛЯ,F42B  30/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=122473
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,150019,Полезная модель,Броневая преграда для бронежилета,F41H   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=150019
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,150020,Полезная модель,БРОНЕПАНЕЛЬ ДЛЯ БРОНЕЖИЛЕТА,F41H   1/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=150020
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,128310,Полезная модель,ПУЛЯ БРОНЕБОЙНО-ТРАССИРУЮЩАЯ С ОЖИВАЛЬНОЙ ГОЛОВНОЙ ЧАСТЬЮ СЕРДЕЧНИКА,F42B  12/38,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=128310
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,125328,Полезная модель,БРОНЕПАНЕЛЬ,F41H   5/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=125328
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2473042,Изобретение,СЕРДЕЧНИК БРОНЕБОЙНОЙ ПУЛИ,F42B  30/02;F42B  30/00;F42B  12/04;F42B  12/02,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2502945,Изобретение,ПАТРОН БРОНЕБОЙНЫЙ,F42B  30/00;F42B  30/02;F42B  12/06;F42B  12/00;F42B  12/02,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2491494,Изобретение,БРОНЕПАНЕЛЬ ПУЛЕЗАЩИТНАЯ,F41H   5/04,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2794679,Изобретение,ЖАРОТРУБНЫЙ ВОДОГРЕЙНЫЙ КОТЕЛ,,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2794681,Изобретение,ЖАРОТРУБНЫЙ ВОДОГРЕЙНЫЙ КОТЕЛ,,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2502944,Изобретение,ПУЛЯ БРОНЕБОЙНАЯ,F42B  30/00;F42B  12/02;F42B  30/02;F42B  12/00;F42B  12/06,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2502943,Изобретение,СЕРДЕЧНИК БРОНЕБОЙНОЙ ПУЛИ,F42B  12/02;F42B  12/00;F42B  30/02;F42B  30/00;F42B  12/06,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2478908,Изобретение,БРОНЕБОЙНАЯ ПУЛЯ ДЛЯ СТРЕЛКОВОГО ОРУЖИЯ,F42B  12/40;F42B  30/02;F42B  12/06;F42B  12/00,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2570129,Изобретение,МНОГОСЛОЙНАЯ БРОНЕВАЯ ПРЕГРАДА ДЛЯ БРОНЕЖИЛЕТА,F41H   1/02,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,2485436,Изобретение,БРОНЕБОЙНО-ТРАССИРУЮЩАЯ ПУЛЯ,F42B  12/04;F42B  30/02;F42B  30/00;F42B  12/00;F42B  12/06,
7840481045, additionaldata,42856987.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХКОМПЛЕКТ""","ООО ""ТЕХКОМПЛЕКТ""",,,,,127446,Полезная модель,ПУЛЯ БРОНЕБОЙНАЯ,F42B  12/74;F42B  12/04;F42B  30/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=127446
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2546757,Изобретение,МЕХАНИЗМ РЕГУЛИРОВКИ ЩЕКИ И ЗАТЫЛКА ПРИКЛАДА СТРЕЛКОВОГО ОРУЖИЯ,F41C  23/14;F41C  23/00,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2534841,Изобретение,Запирающий механизм кривошипно-шатунного типа,F41A   3/50,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2583122,Изобретение,Спусковой механизм,F41A  17/00;F41A  19/16,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2550104,Изобретение,Предохранительный механизм,F41A  17/56,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2583248,Изобретение,Запирающий механизм стрелкового оружия,F41A   3/36,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,93819,Промышленный образец,ВИНТОВКА СПОРТИВНАЯ,22-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=93819
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,120720,Промышленный образец,РУКОЯТКА ПЕРЕЗАРЯЖАНИЯ СТРЕЛКОВОГО ОРУЖИЯ,22-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=120720
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2690824,Изобретение,Блок магазинов стрелкового оружия,F41A   9/63;F41A   9/62,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2684881,Изобретение,Стрелковое оружие со складывающимся прикладом,F41A  11/04;F41C  23/00,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,94945,Промышленный образец,СНАЙПЕРСКАЯ ВИНТОВКА,22-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=94945
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2701891,Изобретение,Запирающий механизм стрелкового оружия,F41A   3/04;F41A   5/30;F41A   3/26,
7730712726, additionaldata,42856989.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМТЕХНОЛОГИЯ""","ООО ""ПРОМТЕХНОЛОГИЯ""",,,,,2583240,Изобретение,Патронный магазин,F41A   9/65,
7728899058, additionaldata,,,,,,,,,,,,
5256113997, additionaldata,,,,,,,,,,,,
170108473313, additionaldata,,,,,,,,,,,,
2465123993, additionaldata,42857021.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТ""","ООО ""ПРОЕКТ""",,,,,153203,Полезная модель,СКЛАДНОЙ КОШЕЛЕК,A45C   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=153203
2465123993, additionaldata,42857021.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТ""","ООО ""ПРОЕКТ""",,,,,96365,Промышленный образец,КУХОННЫЙ ПРИБОР (2 варианта),07-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=96365
6312149374, additionaldata,,,,,,,,,,,,
5018130105, additionaldata,,,,,,,,,,,,
7805098601, additionaldata,,,,,,,,,,,,
7814086666, additionaldata,38134258.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОРИЯ""","ООО ""ГЛОРИЯ""",,,,,63423,Промышленный образец,ЭТИКЕТКА ДЛЯ УПАКОВКИ СОСИСЕК,19-08,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=63423
7826022995, additionaldata,,,,,,,,,,,,
7802139401, additionaldata,,,,,,,,,,,,
7805152376, additionaldata,38134274.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХАНИК""","ООО ""МЕХАНИК""",,,,,128651,Полезная модель,ПЕРЕВОДНИК,E21B  17/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=128651
7805152376, additionaldata,38134274.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХАНИК""","ООО ""МЕХАНИК""",,,,,54131,Полезная модель,ПРИВОД ЗАПОРНО-РЕГУЛИРУЮЩЕЙ АРМАТУРЫ,F16K  31/54,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=54131
7805152376, additionaldata,38134274.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХАНИК""","ООО ""МЕХАНИК""",,,,,2343329,Изобретение,ДВУХСКОРОСТНОЙ РУЧНОЙ ПРИВОД ТРУБОПРОВОДНОЙ АРМАТУРЫ,F16K  31/53,
7805152376, additionaldata,38134274.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХАНИК""","ООО ""МЕХАНИК""",,,,,2454590,Изобретение,ДВУХСКОРОСТНОЙ РУЧНОЙ ПРИВОД ТРУБОПРОВОДНОЙ АРМАТУРЫ,F16K  31/53,
7811083730, additionaldata,,,,,,,,,,,,
262405580893, additionaldata,,,,,,,,,,,,
7706228930, additionaldata,,,,,,,,,,,,
7714196440, additionaldata,,,,,,,,,,,,
7826044974, additionaldata,38134310.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКТ""","ООО""КОМПЛЕКТ""",,,,,2531123,Изобретение,ВОЛОКНООБРАЗУЮЩЕЕ УСТРОЙСТВО,C03B  37/06,
230214045243, additionaldata,,,,,,,,,,,,
7805159558, additionaldata,,,,,,,,,,,,
7810194082, additionaldata,,,,,,,,,,,,
7802104247, additionaldata,38134342.0,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРАНИТ,ГРАНИТ ООО,,,,,34789,Полезная модель,Самоклеящаяся этикетка,G09F   3/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=34789
7802104247, additionaldata,38134342.0,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРАНИТ,ГРАНИТ ООО,,,,,35576,Полезная модель,Самоклеящаяся этикетка,G09F   3/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=35576
7802104247, additionaldata,38134342.0,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРАНИТ,ГРАНИТ ООО,,,,,2497779,Изобретение,ОГНЕУПОРНЫЙ МАТЕРИАЛ ДЛЯ МОНТАЖА И РЕМОНТА ФУТЕРОВКИ ТЕПЛОВЫХ АГРЕГАТОВ,C04B  35/42;C04B  35/66,
7802104247, additionaldata,38134342.0,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРАНИТ,ГРАНИТ ООО,,,,,2739924,Изобретение,СПОСОБ ПОЛУЧЕНИЯ КОМПОЗИЦИОННОГО МАТЕРИАЛА НА ОСНОВЕ НИКЕЛЯ И ГРАФИТА,B22F   1/025;C22C  19/00;B22F   1/02;C23C   4/067;B22F   9/16,
7802104247, additionaldata,38134342.0,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРАНИТ,ГРАНИТ ООО,,,,,2345864,Изобретение,ОГНЕУПОРНАЯ СМЕСЬ ДЛЯ ЗАПОЛНЕНИЯ СТАЛЕРАЗЛИВОЧНОГО КАНАЛА КОВША,B22D  41/46,
7804145714, additionaldata,,,,,,,,,,,,
7826050671, additionaldata,,,,,,,,,,,,
3017021540, additionaldata,,,,,,,,,,,,
3812048139, additionaldata,,,,,,,,,,,,
7826687319, additionaldata,,,,,,,,,,,,
7825401990, additionaldata,38134390.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИО""","ООО ""ТРИО""",,,,,31344,Полезная модель,Устройство подачи шлакообразующей смеси в изложницу,B22D   7/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=31344
7825401990, additionaldata,38134390.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИО""","ООО ""ТРИО""",,,,,35413,Полезная модель,ОТОПИТЕЛЬНЫЙ АППАРАТ АКТВ-35,F24C   1/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=35413
7825401990, additionaldata,38134390.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИО""","ООО ""ТРИО""",,,,,34415,Полезная модель,Контейнер для подачи шлакообразующей смеси в изложницу,B22D   7/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=34415
7825401990, additionaldata,38134390.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИО""","ООО ""ТРИО""",,,,,29916,Полезная модель,Контейнер,B65D  90/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=29916
7825401990, additionaldata,38134390.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИО""","ООО ""ТРИО""",,,,,32576,Полезная модель,ОТОПИТЕЛЬНЫЙ АППАРАТ АКТВ-20,F24B   1/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=32576
182907144788, additionaldata,,,,,,,,,,,,
7810132897, additionaldata,,,,,,,,,,,,
3435038478, additionaldata,,,,,,,,,,,,
6315542914, additionaldata,,,,,,,,,,,,
3808060849, additionaldata,,,,,,,,,,,,
6143043892, additionaldata,,,,,,,,,,,,
6161031882, additionaldata,,,,,,,,,,,,
6165082687, additionaldata,,,,,,,,,,,,
5507048496, additionaldata,,,,,,,,,,,,
5502046216, additionaldata,,,,,,,,,,,,
612202080904, additionaldata,,,,,,,,,,,,
5504058680, additionaldata,,,,,,,,,,,,
5528012557, additionaldata,,,,,,,,,,,,
5190307389, additionaldata,,,,,,,,,,,,
1001099570, additionaldata,,,,,,,,,,,,
6317030566, additionaldata,,,,,,,,,,,,
6319062010, additionaldata,38134603.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМ""","ООО ""СИМ""",,,,,57215,Промышленный образец,ПРЕСС ДЛЯ БРИКЕТИРОВАНИЯ ПРОМЫШЛЕННЫХ И БЫТОВЫХ ОТХОДОВ,15-09,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=57215
6662091988, additionaldata,,,,,,,,,,,,
2315072130, additionaldata,,,,,,,,,,,,
7730097990, additionaldata,,,,,,,,,,,,
7810185881, additionaldata,,,,,,,,,,,,
7810113157, additionaldata,38134667.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛЯРНАЯ ЗВЕЗДА""","ООО ""ПОЛЯРНАЯ ЗВЕЗДА""",,,,,217077,Полезная модель,Навесная дизель-генераторная установка с дополнительным топливным баком,B60P   3/20;F02M  37/04;F02D  29/06;F02B  63/04;B60K  15/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=217077
